From File,To File
Secur32Util.java,Structure.java
SetupApi.java,Guid.java
SetupApi.java,WinNT.java
SetupApi.java,WinReg.java
SetupApi.java,Native.java
SetupApi.java,Pointer.java
SetupApi.java,IntByReference.java
SetupApi.java,Structure.java
SetupApi.java,StdCallLibrary.java
SetupApi.java,W32APIOptions.java
Shell32.java,Guid.java
Shell32.java,ShellAPI.java
Shell32.java,WinDef.java
Shell32.java,WinNT.java
Shell32.java,Native.java
Shell32.java,PointerByReference.java
Shell32.java,StdCallLibrary.java
Shell32.java,W32APIOptions.java
Shell32.java,WString.java
Shell32Util.java,Guid.java
Shell32Util.java,Kernel32.java
Shell32Util.java,Ole32.java
Shell32Util.java,Shell32.java
Shell32Util.java,ShlObj.java
Shell32Util.java,W32Errors.java
Shell32Util.java,Win32Exception.java
Shell32Util.java,WinDef.java
Shell32Util.java,WinError.java
Shell32Util.java,WinNT.java
Shell32Util.java,IntegerType.java
Shell32Util.java,Native.java
Shell32Util.java,Pointer.java
Shell32Util.java,PointerByReference.java
ShellAPI.java,WinDef.java
ShellAPI.java,WinNT.java
ShellAPI.java,WinReg.java
ShellAPI.java,Platform.java
ShellAPI.java,Pointer.java
ShellAPI.java,Structure.java
ShellAPI.java,TypeMapper.java
ShellAPI.java,StdCallLibrary.java
ShellAPI.java,W32APITypeMapper.java
ShlObj.java,WinDef.java
Shlwapi.java,ShTypes.java
Shlwapi.java,WinNT.java
Shlwapi.java,Native.java
Shlwapi.java,Pointer.java
Shlwapi.java,PointerByReference.java
Shlwapi.java,StdCallLibrary.java
Shlwapi.java,W32APIOptions.java
ShTypes.java,WTypes.java
ShTypes.java,Pointer.java
ShTypes.java,Structure.java
ShTypes.java,Union.java
Sspi.java,Secur32.java
Sspi.java,WinError.java
Sspi.java,Memory.java
Sspi.java,Pointer.java
Sspi.java,Structure.java
Sspi.java,W32APITypeMapper.java
SspiUtil.java,Sspi.java
SspiUtil.java,Structure.java
Tlhelp32.java,BaseTSD.java
Tlhelp32.java,WinDef.java
Tlhelp32.java,IntegerType.java
Tlhelp32.java,Native.java
Tlhelp32.java,Pointer.java
Tlhelp32.java,Structure.java
User32.java,BaseTSD.java
User32.java,WinDef.java
User32.java,WinGDI.java
User32.java,WinNT.java
User32.java,WinUser.java
User32.java,Native.java
User32.java,Pointer.java
User32.java,ByteByReference.java
User32.java,IntByReference.java
User32.java,Structure.java
User32.java,StdCallLibrary.java
User32.java,W32APIOptions.java
User32Util.java,Kernel32.java
User32Util.java,Kernel32Util.java
User32Util.java,User32.java
User32Util.java,Win32Exception.java
User32Util.java,Win32VK.java
User32Util.java,WinDef.java
User32Util.java,WinUser.java
User32Util.java,Memory.java
User32Util.java,Native.java
User32Util.java,Pointer.java
User32Util.java,IntByReference.java
User32Util.java,Structure.java
User32Util.java,W32APITypeMapper.java
Variant.java,Dispatch.java
Variant.java,IDispatch.java
Variant.java,Unknown.java
Variant.java,OaIdl.java
Variant.java,OleAuto.java
Variant.java,WinDef.java
Variant.java,WinError.java
Variant.java,WTypes.java
Variant.java,IntegerType.java
Variant.java,Pointer.java
Variant.java,ByteByReference.java
Variant.java,DoubleByReference.java
Variant.java,FloatByReference.java
Variant.java,IntByReference.java
Variant.java,ShortByReference.java
Variant.java,Structure.java
Variant.java,Union.java
VerRsrc.java,WinDef.java
VerRsrc.java,IntegerType.java
VerRsrc.java,Pointer.java
VerRsrc.java,Structure.java
Version.java,Native.java
Version.java,Pointer.java
Version.java,IntByReference.java
Version.java,PointerByReference.java
Version.java,StdCallLibrary.java
Version.java,W32APIOptions.java
VersionHelpers.java,Kernel32.java
VersionHelpers.java,WinDef.java
VersionHelpers.java,WinNT.java
VersionHelpers.java,Structure.java
VersionUtil.java,VerRsrc.java
VersionUtil.java,Version.java
VersionUtil.java,Win32Exception.java
VersionUtil.java,dispatch.c
VersionUtil.java,Memory.java
VersionUtil.java,Native.java
VersionUtil.java,Pointer.java
VersionUtil.java,IntByReference.java
VersionUtil.java,PointerByReference.java
VersionUtil.java,Structure.java
W32Errors.java,WinError.java
W32Errors.java,WinNT.java
W32Errors.java,IntegerType.java
W32FileMonitor.java,FileMonitor.java
W32FileMonitor.java,BaseTSD.java
W32FileMonitor.java,Kernel32.java
W32FileMonitor.java,Kernel32Util.java
W32FileMonitor.java,WinBase.java
W32FileMonitor.java,WinNT.java
W32FileMonitor.java,PointerType.java
W32FileMonitor.java,IntByReference.java
W32FileMonitor.java,PointerByReference.java
W32FileMonitor.java,Structure.java
W32FileUtils.java,FileUtils.java
W32FileUtils.java,Kernel32Util.java
W32FileUtils.java,Shell32.java
W32FileUtils.java,ShellAPI.java
W32Service.java,Advapi32.java
W32Service.java,Kernel32.java
W32Service.java,Win32Exception.java
W32Service.java,WinDef.java
W32Service.java,WinError.java
W32Service.java,WinNT.java
W32Service.java,Winsvc.java
W32Service.java,Memory.java
W32Service.java,Pointer.java
W32Service.java,IntByReference.java
W32Service.java,Structure.java
W32ServiceManager.java,Advapi32.java
W32ServiceManager.java,Kernel32.java
W32ServiceManager.java,W32Service.java
W32ServiceManager.java,Win32Exception.java
W32ServiceManager.java,WinError.java
W32ServiceManager.java,Winsvc.java
W32ServiceManager.java,Memory.java
W32ServiceManager.java,Pointer.java
W32ServiceManager.java,IntByReference.java
W32ServiceManager.java,Structure.java
Wdm.java,Native.java
Wdm.java,Pointer.java
Wdm.java,Structure.java
Wevtapi.java,Winevt.java
Wevtapi.java,Callback.java
Wevtapi.java,Native.java
Wevtapi.java,Pointer.java
Wevtapi.java,IntByReference.java
Wevtapi.java,StdCallLibrary.java
Wevtapi.java,W32APIOptions.java
WevtapiUtil.java,Kernel32.java
WevtapiUtil.java,Wevtapi.java
WevtapiUtil.java,Win32Exception.java
WevtapiUtil.java,WinError.java
WevtapiUtil.java,Winevt.java
WevtapiUtil.java,Memory.java
WevtapiUtil.java,Native.java
WevtapiUtil.java,IntByReference.java
WevtapiUtil.java,Structure.java
Win32Exception.java,Kernel32Util.java
Win32Exception.java,W32Errors.java
Win32Exception.java,WinNT.java
Win32Exception.java,IntegerType.java
Win32Exception.java,LastErrorException.java
WinBase.java,BaseTSD.java
WinBase.java,NTStatus.java
WinBase.java,WinDef.java
WinBase.java,WinNT.java
WinBase.java,Callback.java
WinBase.java,IntegerType.java
WinBase.java,Native.java
WinBase.java,Platform.java
WinBase.java,Pointer.java
WinBase.java,ByteByReference.java
WinBase.java,Structure.java
WinBase.java,Union.java
WinBase.java,StdCallLibrary.java
WinBase.java,W32APITypeMapper.java
Wincon.java,WinDef.java
Wincon.java,WinNT.java
Wincon.java,Native.java
Wincon.java,IntByReference.java
Wincon.java,Structure.java
Wincon.java,Union.java
WinCrypt.java,BaseTSD.java
WinCrypt.java,Guid.java
WinCrypt.java,WinBase.java
WinCrypt.java,WinDef.java
WinCrypt.java,WinNT.java
WinCrypt.java,WTypes.java
WinCrypt.java,Memory.java
WinCrypt.java,Native.java
WinCrypt.java,Pointer.java
WinCrypt.java,StringArray.java
WinCrypt.java,Structure.java
WinCrypt.java,Union.java
WinCrypt.java,StdCallLibrary.java
WinCrypt.java,W32APITypeMapper.java
WinCryptUtil.java,WinCrypt.java
WinCryptUtil.java,Memory.java
WinCryptUtil.java,Native.java
WinCryptUtil.java,Structure.java
WinDef.java,BaseTSD.java
WinDef.java,WinNT.java
WinDef.java,IntegerType.java
WinDef.java,Native.java
WinDef.java,Pointer.java
WinDef.java,PointerType.java
WinDef.java,ByReference.java
WinDef.java,Structure.java
WinError.java,WinNT.java
Winevt.java,BaseTSD.java
Winevt.java,Guid.java
Winevt.java,WinBase.java
Winevt.java,WinDef.java
Winevt.java,WinNT.java
Winevt.java,IntegerType.java
Winevt.java,Memory.java
Winevt.java,Pointer.java
Winevt.java,StringArray.java
Winevt.java,Structure.java
Winevt.java,Union.java
Winevt.java,W32APITypeMapper.java
WinGDI.java,WinDef.java
WinGDI.java,WinNT.java
WinGDI.java,NativeLong.java
WinGDI.java,Pointer.java
WinGDI.java,Structure.java
Wininet.java,WinBase.java
Wininet.java,WinNT.java
Wininet.java,Native.java
Wininet.java,Pointer.java
Wininet.java,IntByReference.java
Wininet.java,Structure.java
Wininet.java,Union.java
Wininet.java,StdCallLibrary.java
Wininet.java,W32APIOptions.java
WininetUtil.java,Win32Exception.java
WininetUtil.java,WinError.java
WininetUtil.java,Wininet.java
WininetUtil.java,WinNT.java
WininetUtil.java,dispatch.c
WininetUtil.java,Native.java
WininetUtil.java,Pointer.java
WininetUtil.java,IntByReference.java
Winioctl.java,Pointer.java
Winioctl.java,Structure.java
WinioctlUtil.java,Winioctl.java
WinioctlUtil.java,WinNT.java
Winnetwk.java,Pointer.java
Winnetwk.java,Structure.java
Winnetwk.java,W32APITypeMapper.java
WinNT.java,Advapi32.java
WinNT.java,Advapi32Util.java
WinNT.java,BaseTSD.java
WinNT.java,WinBase.java
WinNT.java,WinDef.java
WinNT.java,WinError.java
WinNT.java,FromNativeContext.java
WinNT.java,IntegerType.java
WinNT.java,Memory.java
WinNT.java,Native.java
WinNT.java,NativeLong.java
WinNT.java,Pointer.java
WinNT.java,PointerType.java
WinNT.java,ByReference.java
WinNT.java,Structure.java
WinNT.java,Union.java
WinNT.java,StdCallLibrary.java
WinPerf.java,WinBase.java
WinPerf.java,WinNT.java
WinPerf.java,NativeLong.java
WinPerf.java,Pointer.java
WinPerf.java,Structure.java
WinRas.java,BaseTSD.java
WinRas.java,Guid.java
WinRas.java,WinDef.java
WinRas.java,WinNT.java
WinRas.java,Memory.java
WinRas.java,Native.java
WinRas.java,Pointer.java
WinRas.java,Structure.java
WinRas.java,Union.java
WinRas.java,StdCallLibrary.java
WinReg.java,WinBase.java
WinReg.java,WinNT.java
WinReg.java,Native.java
WinReg.java,Pointer.java
WinReg.java,PointerType.java
WinReg.java,ByReference.java
Winsock2.java,Library.java
Winsock2.java,Native.java
Winsock2.java,W32APIOptions.java
Winspool.java,WinBase.java
Winspool.java,WinDef.java
Winspool.java,WinNT.java
Winspool.java,Memory.java
Winspool.java,Native.java
Winspool.java,Pointer.java
Winspool.java,IntByReference.java
Winspool.java,Structure.java
Winspool.java,StdCallLibrary.java
Winspool.java,W32APIOptions.java
WinspoolUtil.java,Kernel32.java
WinspoolUtil.java,Win32Exception.java
WinspoolUtil.java,WinNT.java
WinspoolUtil.java,Winspool.java
WinspoolUtil.java,IntByReference.java
WinspoolUtil.java,Structure.java
Winsvc.java,WinNT.java
Winsvc.java,Memory.java
Winsvc.java,Pointer.java
Winsvc.java,Structure.java
Winsvc.java,StdCallLibrary.java
Winsvc.java,W32APITypeMapper.java
WinUser.java,BaseTSD.java
WinUser.java,WinDef.java
WinUser.java,WinNT.java
WinUser.java,Callback.java
WinUser.java,Native.java
WinUser.java,Pointer.java
WinUser.java,Structure.java
WinUser.java,Union.java
WinUser.java,StdCallLibrary.java
WinUser.java,W32APITypeMapper.java
Wtsapi32.java,WinDef.java
Wtsapi32.java,WinNT.java
Wtsapi32.java,Native.java
Wtsapi32.java,Pointer.java
Wtsapi32.java,IntByReference.java
Wtsapi32.java,PointerByReference.java
Wtsapi32.java,Structure.java
Wtsapi32.java,StdCallLibrary.java
Wtsapi32.java,W32APIOptions.java
Wtsapi32.java,W32APITypeMapper.java
WTypes.java,WinDef.java
WTypes.java,Memory.java
WTypes.java,Native.java
WTypes.java,Pointer.java
WTypes.java,PointerType.java
WTypes.java,ByReference.java
WTypes.java,Structure.java
CoreDLL.java,WinNT.java
CoreDLL.java,Library.java
CoreDLL.java,Native.java
CoreDLL.java,W32APIOptions.java
WindowUtils.java,DesktopWindow.java
WindowUtils.java,RasterRangesUtils.java
WindowUtils.java,X11.java
WindowUtils.java,GDI32.java
WindowUtils.java,Kernel32.java
WindowUtils.java,Psapi.java
WindowUtils.java,User32.java
WindowUtils.java,Win32Exception.java
WindowUtils.java,WinDef.java
WindowUtils.java,WinError.java
WindowUtils.java,WinGDI.java
WindowUtils.java,WinNT.java
WindowUtils.java,WinUser.java
WindowUtils.java,IntegerType.java
WindowUtils.java,Memory.java
WindowUtils.java,Native.java
WindowUtils.java,NativeLong.java
WindowUtils.java,Platform.java
WindowUtils.java,Pointer.java
WindowUtils.java,PointerType.java
WindowUtils.java,ByteByReference.java
WindowUtils.java,IntByReference.java
WindowUtils.java,PointerByReference.java
WindowUtils.java,Structure.java
ByReferencePlatformToStringTest.java,X11.java
ByReferencePlatformToStringTest.java,BaseTSD.java
ByReferencePlatformToStringTest.java,HighLevelMonitorConfigurationAPI.java
ByReferencePlatformToStringTest.java,LowLevelMonitorConfigurationAPI.java
ByReferencePlatformToStringTest.java,OaIdl.java
ByReferencePlatformToStringTest.java,WinDef.java
ByReferencePlatformToStringTest.java,WinNT.java
ByReferencePlatformToStringTest.java,WinReg.java
ByReferencePlatformToStringTest.java,WTypes.java
ByReferencePlatformToStringTest.java,Pointer.java
ByReferencePlatformToStringTest.java,ByReference.java
FileUtilsTest.java,FileUtils.java
FileUtilsTest.java,Platform.java
KeyboardUtilsTest.java,KeyboardUtils.java
KeyboardUtilsTest.java,Platform.java
LibCTest.java,LibC.java
LibCTest.java,LibCAPI.java
LibCTest.java,dispatch.c
LibCTest.java,IntegerType.java
LibCTest.java,Native.java
UdevTest.java,Udev.java
XAttrUtilTest.java,XAttrUtil.java
XAttrUtilTest.java,Memory.java
CoreFoundationTest.java,CoreFoundation.java
CoreFoundationTest.java,IntegerType.java
CoreFoundationTest.java,Memory.java
CoreFoundationTest.java,Native.java
CoreFoundationTest.java,Pointer.java
CoreFoundationTest.java,PointerType.java
CoreFoundationTest.java,DoubleByReference.java
CoreFoundationTest.java,IntByReference.java
CoreFoundationTest.java,LongByReference.java
CoreFoundationTest.java,PointerByReference.java
DiskArbitrationTest.java,CoreFoundation.java
DiskArbitrationTest.java,DiskArbitration.java
DiskArbitrationTest.java,IOKit.java
DiskArbitrationTest.java,SystemB.java
DiskArbitrationTest.java,Pointer.java
DiskArbitrationTest.java,PointerType.java
DiskArbitrationTest.java,IntByReference.java
DiskArbitrationTest.java,PointerByReference.java
IOKitTest.java,CoreFoundation.java
IOKitTest.java,IOKit.java
IOKitTest.java,IOKitUtil.java
IOKitTest.java,SystemB.java
IOKitTest.java,Pointer.java
IOKitTest.java,PointerType.java
IOKitTest.java,IntByReference.java
IOKitTest.java,PointerByReference.java
IOReturnExceptionTest.java,IOKit.java
IOReturnExceptionTest.java,IOReturnException.java
SystemBTest.java,SystemB.java
SystemBTest.java,LibCAPI.java
SystemBTest.java,IntegerType.java
SystemBTest.java,Memory.java
SystemBTest.java,Native.java
SystemBTest.java,Platform.java
SystemBTest.java,Pointer.java
SystemBTest.java,IntByReference.java
SystemBTest.java,LongByReference.java
SystemBTest.java,PointerByReference.java
SystemBTest.java,Structure.java
XAttrUtilTest.java,XAttr.java
XAttrUtilTest.java,XAttrUtil.java
XAttrUtilTest.java,Pointer.java
RasterRangesUtilsTest.java,RasterRangesUtils.java
AbstractUnixTestSupport.java,AbstractPlatformTestSupport.java
AbstractUnixTestSupport.java,dispatch.c
AbstractUnixTestSupport.java,Native.java
LibCTest.java,LibC.java
LibCTest.java,LibCAPI.java
LibCTest.java,AbstractPlatformTestSupport.java
LibCTest.java,AbstractUnixTestSupport.java
LibCTest.java,Native.java
LibKstatTest.java,LibKstat.java
LibKstatTest.java,dispatch.c
LibKstatTest.java,Native.java
LibKstatTest.java,Platform.java
LibKstatTest.java,Pointer.java
X11Test.java,X11.java
X11Test.java,NativeLong.java
X11Test.java,Pointer.java
X11Test.java,IntByReference.java
X11Test.java,PointerByReference.java
X11Test.java,Structure.java
X11Test.java,StructureFieldOrderInspector.java
AbstractWin32TestSupport.java,Advapi32Util.java
AbstractWin32TestSupport.java,Kernel32.java
AbstractWin32TestSupport.java,Tlhelp32.java
AbstractWin32TestSupport.java,Win32Exception.java
AbstractWin32TestSupport.java,WinBase.java
AbstractWin32TestSupport.java,WinDef.java
AbstractWin32TestSupport.java,WinError.java
AbstractWin32TestSupport.java,WinNT.java
AbstractWin32TestSupport.java,WinReg.java
AbstractWin32TestSupport.java,AbstractPlatformTestSupport.java
AbstractWin32TestSupport.java,IntegerType.java
AbstractWin32TestSupport.java,Native.java
AbstractWin32TestSupport.java,PointerType.java
Advapi32Test.java,AccCtrl.java
Advapi32Test.java,Advapi32.java
Advapi32Test.java,Advapi32Util.java
Advapi32Test.java,Kernel32.java
Advapi32Test.java,Kernel32Util.java
Advapi32Test.java,LMAccess.java
Advapi32Test.java,LMErr.java
Advapi32Test.java,Netapi32.java
Advapi32Test.java,Win32Exception.java
Advapi32Test.java,WinBase.java
Advapi32Test.java,WinDef.java
Advapi32Test.java,WinError.java
Advapi32Test.java,WinNT.java
Advapi32Test.java,WinReg.java
Advapi32Test.java,Winsvc.java
Advapi32Test.java,AbstractWin32TestSupport.java
Advapi32Test.java,dispatch.c
Advapi32Test.java,IntegerType.java
Advapi32Test.java,Memory.java
Advapi32Test.java,Native.java
Advapi32Test.java,Pointer.java
Advapi32Test.java,PointerType.java
Advapi32Test.java,IntByReference.java
Advapi32Test.java,PointerByReference.java
Advapi32Test.java,ShortByReference.java
Advapi32Test.java,Structure.java
Advapi32UtilTest.java,Advapi32.java
Advapi32UtilTest.java,Advapi32Util.java
Advapi32UtilTest.java,Kernel32Util.java
Advapi32UtilTest.java,LMAccess.java
Advapi32UtilTest.java,LMErr.java
Advapi32UtilTest.java,Netapi32.java
Advapi32UtilTest.java,Win32Exception.java
Advapi32UtilTest.java,WinBase.java
Advapi32UtilTest.java,WinError.java
Advapi32UtilTest.java,WinNT.java
Advapi32UtilTest.java,WinReg.java
Advapi32UtilTest.java,AbstractWin32TestSupport.java
Advapi32UtilTest.java,IntegerType.java
Advapi32UtilTest.java,PointerType.java
Advapi32UtilTest.java,Structure.java
Cfgmgr32Test.java,Cfgmgr32.java
Cfgmgr32Test.java,Cfgmgr32Util.java
Cfgmgr32Test.java,IntByReference.java
ComEventCallbacks_Test.java,COMUtils.java
ComEventCallbacks_Test.java,ConnectionPoint.java
ComEventCallbacks_Test.java,ConnectionPointContainer.java
ComEventCallbacks_Test.java,Dispatch.java
ComEventCallbacks_Test.java,DispatchListener.java
ComEventCallbacks_Test.java,IDispatch.java
ComEventCallbacks_Test.java,IDispatchCallback.java
ComEventCallbacks_Test.java,IUnknown.java
ComEventCallbacks_Test.java,Unknown.java
ComEventCallbacks_Test.java,Guid.java
ComEventCallbacks_Test.java,OaIdl.java
ComEventCallbacks_Test.java,Ole32.java
ComEventCallbacks_Test.java,OleAuto.java
ComEventCallbacks_Test.java,Variant.java
ComEventCallbacks_Test.java,WinDef.java
ComEventCallbacks_Test.java,WinError.java
ComEventCallbacks_Test.java,WinNT.java
ComEventCallbacks_Test.java,WTypes.java
ComEventCallbacks_Test.java,AbstractWin32TestSupport.java
ComEventCallbacks_Test.java,IntegerType.java
ComEventCallbacks_Test.java,Pointer.java
ComEventCallbacks_Test.java,PointerType.java
ComEventCallbacks_Test.java,IntByReference.java
ComEventCallbacks_Test.java,PointerByReference.java
ComEventCallbacks_Test.java,Structure.java
ComEventCallbacks_Test.java,WString.java
ComExceptionWithoutInitializationTest.java,COMException.java
ComExceptionWithoutInitializationTest.java,COMLateBindingObject.java
ComExceptionWithoutInitializationTest.java,IDispatch.java
ComExceptionWithoutInitializationTest.java,Guid.java
COMTest.java,Guid.java
COMTest.java,Kernel32.java
COMTest.java,OaIdl.java
COMTest.java,WinDef.java
COMTest.java,WTypes.java
COMTest.java,Native.java
COMTest.java,Structure.java
COMUtilsTest.java,COMUtils.java
COMUtilsTest.java,WinNT.java
EnumMoniker_Test.java,COMUtils.java
EnumMoniker_Test.java,EnumMoniker.java
EnumMoniker_Test.java,IEnumMoniker.java
EnumMoniker_Test.java,IRunningObjectTable.java
EnumMoniker_Test.java,RunningObjectTable.java
EnumMoniker_Test.java,ComInterface.java
EnumMoniker_Test.java,ComMethod.java
EnumMoniker_Test.java,ComObject.java
EnumMoniker_Test.java,ComProperty.java
EnumMoniker_Test.java,ObjectFactory.java
EnumMoniker_Test.java,Ole32.java
EnumMoniker_Test.java,WinDef.java
EnumMoniker_Test.java,WinNT.java
EnumMoniker_Test.java,AbstractWin32TestSupport.java
EnumMoniker_Test.java,Pointer.java
EnumMoniker_Test.java,PointerByReference.java
EnumVariantTest.java,EnumVariant.java
EnumVariantTest.java,IComEnumVariantIterator.java
EnumVariantTest.java,IDispatch.java
EnumVariantTest.java,IUnknown.java
EnumVariantTest.java,Unknown.java
EnumVariantTest.java,ComInterface.java
EnumVariantTest.java,ComMethod.java
EnumVariantTest.java,ComObject.java
EnumVariantTest.java,ComProperty.java
EnumVariantTest.java,IDispatch.java
EnumVariantTest.java,IRawDispatchHandle.java
EnumVariantTest.java,ObjectFactory.java
EnumVariantTest.java,OaIdl.java
EnumVariantTest.java,Ole32.java
EnumVariantTest.java,OleAuto.java
EnumVariantTest.java,Variant.java
EnumVariantTest.java,Pointer.java
EnumVariantTest.java,PointerByReference.java
IDispatchTest.java,COMException.java
IDispatchTest.java,COMUtils.java
IDispatchTest.java,Dispatch.java
IDispatchTest.java,IDispatch.java
IDispatchTest.java,Guid.java
IDispatchTest.java,Kernel32.java
IDispatchTest.java,OaIdl.java
IDispatchTest.java,Ole32.java
IDispatchTest.java,W32Errors.java
IDispatchTest.java,WinDef.java
IDispatchTest.java,WinNT.java
IDispatchTest.java,WTypes.java
IDispatchTest.java,IntegerType.java
IDispatchTest.java,PointerByReference.java
IDispatchTest.java,WString.java
IShellFolderTest.java,COMUtils.java
IShellFolderTest.java,IEnumIDList.java
IShellFolderTest.java,IShellFolder.java
IShellFolderTest.java,Guid.java
IShellFolderTest.java,Ole32.java
IShellFolderTest.java,Shell32.java
IShellFolderTest.java,ShlObj.java
IShellFolderTest.java,Shlwapi.java
IShellFolderTest.java,ShTypes.java
IShellFolderTest.java,WinNT.java
IShellFolderTest.java,IntegerType.java
IShellFolderTest.java,Pointer.java
IShellFolderTest.java,IntByReference.java
IShellFolderTest.java,PointerByReference.java
ITypeInfoTest.java,COMUtils.java
ITypeInfoTest.java,ITypeInfo.java
ITypeInfoTest.java,TypeLibUtil.java
ITypeInfoTest.java,OaIdl.java
ITypeInfoTest.java,WinDef.java
ITypeInfoTest.java,WinNT.java
ITypeInfoTest.java,WTypes.java
ITypeInfoTest.java,IntegerType.java
ITypeInfoTest.java,IntByReference.java
ITypeInfoTest.java,PointerByReference.java
ITypeLibTest.java,COMUtils.java
ITypeLibTest.java,ITypeLib.java
ITypeLibTest.java,TypeInfo.java
ITypeLibTest.java,TypeLib.java
ITypeLibTest.java,Guid.java
ITypeLibTest.java,Kernel32.java
ITypeLibTest.java,OaIdl.java
ITypeLibTest.java,Ole32.java
ITypeLibTest.java,OleAuto.java
ITypeLibTest.java,WinDef.java
ITypeLibTest.java,WinNT.java
ITypeLibTest.java,WTypes.java
ITypeLibTest.java,IntegerType.java
ITypeLibTest.java,Native.java
ITypeLibTest.java,Pointer.java
ITypeLibTest.java,PointerType.java
ITypeLibTest.java,PointerByReference.java
IUnknownTest.java,COMException.java
IUnknownTest.java,COMUtils.java
IUnknownTest.java,IUnknown.java
IUnknownTest.java,Unknown.java
IUnknownTest.java,Guid.java
IUnknownTest.java,Ole32.java
IUnknownTest.java,W32Errors.java
IUnknownTest.java,WinNT.java
IUnknownTest.java,WTypes.java
IUnknownTest.java,ByReference.java
IUnknownTest.java,PointerByReference.java
RunningObjectTable_Test.java,COMUtils.java
RunningObjectTable_Test.java,EnumMoniker.java
RunningObjectTable_Test.java,IEnumMoniker.java
RunningObjectTable_Test.java,IRunningObjectTable.java
RunningObjectTable_Test.java,IUnknown.java
RunningObjectTable_Test.java,Moniker.java
RunningObjectTable_Test.java,RunningObjectTable.java
RunningObjectTable_Test.java,Unknown.java
RunningObjectTable_Test.java,Guid.java
RunningObjectTable_Test.java,Ole32.java
RunningObjectTable_Test.java,WinDef.java
RunningObjectTable_Test.java,WinError.java
RunningObjectTable_Test.java,WinNT.java
RunningObjectTable_Test.java,WTypes.java
RunningObjectTable_Test.java,IntegerType.java
RunningObjectTable_Test.java,PointerType.java
RunningObjectTable_Test.java,PointerByReference.java
ShellApplicationWindowsTest.java,COMException.java
ShellApplicationWindowsTest.java,COMLateBindingObject.java
ShellApplicationWindowsTest.java,IDispatch.java
ShellApplicationWindowsTest.java,Ole32.java
ShellApplicationWindowsTest.java,Variant.java
ShellApplicationWindowsTest.java,WinDef.java
ShellApplicationWindowsTest.java,Pointer.java
TypeLibUtilTest.java,COMUtils.java
TypeLibUtilTest.java,ITypeInfo.java
TypeLibUtilTest.java,TypeInfoUtil.java
TypeLibUtilTest.java,TypeLibUtil.java
TypeLibUtilTest.java,Guid.java
TypeLibUtilTest.java,OaIdl.java
TypeLibUtilTest.java,WinNT.java
TypeLibUtilTest.java,IntegerType.java
TypeLibUtilTest.java,PointerByReference.java
ComEventCallbacks2_Test.java,COMUtils.java
ComEventCallbacks2_Test.java,AbstractComEventCallbackListener.java
ComEventCallbacks2_Test.java,ComInterface.java
ComEventCallbacks2_Test.java,ComMethod.java
ComEventCallbacks2_Test.java,ComObject.java
ComEventCallbacks2_Test.java,Factory.java
ComEventCallbacks2_Test.java,IComEventCallbackCookie.java
ComEventCallbacks2_Test.java,IConnectionPoint.java
ComEventCallbacks2_Test.java,IDispatch.java
ComEventCallbacks2_Test.java,IUnknown.java
ComEventCallbacks2_Test.java,ObjectFactory.java
ComEventCallbacks2_Test.java,Ole32.java
ComEventCallbacks2_Test.java,Variant.java
ComEventCallbacks2_Test.java,AbstractWin32TestSupport.java
ComEventCallbacks2_Test.java,Pointer.java
ComEventCallbacksFactory_Test.java,COMUtils.java
ComEventCallbacksFactory_Test.java,IDispatch.java
ComEventCallbacksFactory_Test.java,IUnknown.java
ComEventCallbacksFactory_Test.java,AbstractComEventCallbackListener.java
ComEventCallbacksFactory_Test.java,ComInterface.java
ComEventCallbacksFactory_Test.java,ComMethod.java
ComEventCallbacksFactory_Test.java,ComObject.java
ComEventCallbacksFactory_Test.java,ComProperty.java
ComEventCallbacksFactory_Test.java,CallbackProxy.java
ComEventCallbacksFactory_Test.java,ComThread.java
ComEventCallbacksFactory_Test.java,Factory.java
ComEventCallbacksFactory_Test.java,IComEventCallbackCookie.java
ComEventCallbacksFactory_Test.java,IConnectionPoint.java
ComEventCallbacksFactory_Test.java,IUnknown.java
ComEventCallbacksFactory_Test.java,ObjectFactory.java
ComEventCallbacksFactory_Test.java,Guid.java
ComEventCallbacksFactory_Test.java,OaIdl.java
ComEventCallbacksFactory_Test.java,Variant.java
ComEventCallbacksFactory_Test.java,WinNT.java
ComEventCallbacksFactory_Test.java,AbstractWin32TestSupport.java
ComEventCallbacksFactory_Test.java,Pointer.java
ComEventCallbacksFactory_Test.java,PointerType.java
ComEventCallbacksFactory_Test.java,PointerByReference.java
ComEventCallbacksObjectFactory_Test.java,COMUtils.java
ComEventCallbacksObjectFactory_Test.java,IDispatch.java
ComEventCallbacksObjectFactory_Test.java,IUnknown.java
ComEventCallbacksObjectFactory_Test.java,AbstractComEventCallbackListener.java
ComEventCallbacksObjectFactory_Test.java,ComEventCallback.java
ComEventCallbacksObjectFactory_Test.java,ComInterface.java
ComEventCallbacksObjectFactory_Test.java,ComMethod.java
ComEventCallbacksObjectFactory_Test.java,ComObject.java
ComEventCallbacksObjectFactory_Test.java,ComProperty.java
ComEventCallbacksObjectFactory_Test.java,CallbackProxy.java
ComEventCallbacksObjectFactory_Test.java,IComEventCallbackCookie.java
ComEventCallbacksObjectFactory_Test.java,IConnectionPoint.java
ComEventCallbacksObjectFactory_Test.java,IUnknown.java
ComEventCallbacksObjectFactory_Test.java,ObjectFactory.java
